time | phase | epoch | batch | work | done | ETA | loss | card@1 | zone | tile | timing
02:38:19 | 4.4.2 | 4/9 | 1325/2896 |  38.42% | 5,126,656/13,344,228 | 1h03m | 4.590 | — | — | — | —
02:38:25 | 4.4.2 | 4/9 | 1350/2896 |  38.51% | 5,139,456/13,344,228 | 1h02m | 4.681 | — | — | — | —
02:38:30 | 4.4.2 | 4/9 | 1375/2896 |  38.61% | 5,152,256/13,344,228 | 1h02m | 4.661 | — | — | — | —
02:38:36 | 4.4.2 | 4/9 | 1400/2896 |  38.70% | 5,165,056/13,344,228 | 1h02m | 4.566 | — | — | — | —
02:38:42 | 4.4.2 | 4/9 | 1425/2896 |  38.80% | 5,177,856/13,344,228 | 1h02m | 4.879 | — | — | — | —
02:38:47 | 4.4.2 | 4/9 | 1450/2896 |  38.90% | 5,190,656/13,344,228 | 1h02m | 5.048 | — | — | — | —
02:38:53 | 4.4.2 | 4/9 | 1475/2896 |  38.99% | 5,203,456/13,344,228 | 1h02m | 4.737 | — | — | — | —
02:38:59 | 4.4.2 | 4/9 | 1500/2896 |  39.09% | 5,216,256/13,344,228 | 1h02m | 4.512 | — | — | — | —
02:39:04 | 4.4.2 | 4/9 | 1525/2896 |  39.18% | 5,229,056/13,344,228 | 1h02m | 4.638 | — | — | — | —
02:39:10 | 4.4.2 | 4/9 | 1550/2896 |  39.28% | 5,241,856/13,344,228 | 1h02m | 4.625 | — | — | — | —
02:39:15 | 4.4.2 | 4/9 | 1575/2896 |  39.38% | 5,254,656/13,344,228 | 1h02m | 5.110 | — | — | — | —
02:39:21 | 4.4.2 | 4/9 | 1600/2896 |  39.47% | 5,267,456/13,344,228 | 1h01m | 4.518 | — | — | — | —
02:39:26 | 4.4.2 | 4/9 | 1625/2896 |  39.57% | 5,280,256/13,344,228 | 1h01m | 4.598 | — | — | — | —
02:39:32 | 4.4.2 | 4/9 | 1650/2896 |  39.66% | 5,293,056/13,344,228 | 1h01m | 4.516 | — | — | — | —
02:39:38 | 4.4.2 | 4/9 | 1675/2896 |  39.76% | 5,305,856/13,344,228 | 1h01m | 4.467 | — | — | — | —
02:39:43 | 4.4.2 | 4/9 | 1700/2896 |  39.86% | 5,318,656/13,344,228 | 1h01m | 4.458 | — | — | — | —
02:39:49 | 4.4.2 | 4/9 | 1725/2896 |  39.95% | 5,331,456/13,344,228 | 1h01m | 4.941 | — | — | — | —
02:39:55 | 4.4.2 | 4/9 | 1750/2896 |  40.05% | 5,344,256/13,344,228 | 1h01m | 4.921 | — | — | — | —
02:40:00 | 4.4.2 | 4/9 | 1775/2896 |  40.14% | 5,357,056/13,344,228 | 1h01m | 4.567 | — | — | — | —
02:40:06 | 4.4.2 | 4/9 | 1800/2896 |  40.24% | 5,369,856/13,344,228 | 1h01m | 4.292 | — | — | — | —
02:40:11 | 4.4.2 | 4/9 | 1825/2896 |  40.34% | 5,382,656/13,344,228 | 1h00m | 4.296 | — | — | — | —
02:40:17 | 4.4.2 | 4/9 | 1850/2896 |  40.43% | 5,395,456/13,344,228 | 1h00m | 4.129 | — | — | — | —
02:40:23 | 4.4.2 | 4/9 | 1875/2896 |  40.53% | 5,408,256/13,344,228 | 1h00m | 4.808 | — | — | — | —
02:40:28 | 4.4.2 | 4/9 | 1900/2896 |  40.62% | 5,421,056/13,344,228 | 1h00m | 4.402 | — | — | — | —
02:40:34 | 4.4.2 | 4/9 | 1925/2896 |  40.72% | 5,433,856/13,344,228 | 1h00m | 4.495 | — | — | — | —
02:40:39 | 4.4.2 | 4/9 | 1950/2896 |  40.81% | 5,446,656/13,344,228 | 1h00m | 4.423 | — | — | — | —
02:40:45 | 4.4.2 | 4/9 | 1975/2896 |  40.91% | 5,459,456/13,344,228 | 1h00m | 4.593 | — | — | — | —
02:40:51 | 4.4.2 | 4/9 | 2000/2896 |  41.01% | 5,472,256/13,344,228 | 1h00m | 4.743 | — | — | — | —
02:40:56 | 4.4.2 | 4/9 | 2025/2896 |  41.10% | 5,485,056/13,344,228 | 1h00m | 4.747 | — | — | — | —
02:41:02 | 4.4.2 | 4/9 | 2050/2896 |  41.20% | 5,497,856/13,344,228 | 1h00m | 5.218 | — | — | — | —
02:41:08 | 4.4.2 | 4/9 | 2075/2896 |  41.29% | 5,510,656/13,344,228 | 59m56s | 4.695 | — | — | — | —
02:41:13 | 4.4.2 | 4/9 | 2100/2896 |  41.39% | 5,523,456/13,344,228 | 59m50s | 5.161 | — | — | — | —
02:41:19 | 4.4.2 | 4/9 | 2125/2896 |  41.49% | 5,536,256/13,344,228 | 59m44s | 4.632 | — | — | — | —
02:41:25 | 4.4.2 | 4/9 | 2150/2896 |  41.58% | 5,549,056/13,344,228 | 59m38s | 4.635 | — | — | — | —
02:41:30 | 4.4.2 | 4/9 | 2175/2896 |  41.68% | 5,561,856/13,344,228 | 59m32s | 4.695 | — | — | — | —
02:41:36 | 4.4.2 | 4/9 | 2200/2896 |  41.77% | 5,574,656/13,344,228 | 59m25s | 4.286 | — | — | — | —
02:41:41 | 4.4.2 | 4/9 | 2225/2896 |  41.87% | 5,587,456/13,344,228 | 59m19s | 4.445 | — | — | — | —
02:41:47 | 4.4.2 | 4/9 | 2250/2896 |  41.97% | 5,600,256/13,344,228 | 59m13s | 4.633 | — | — | — | —
02:41:53 | 4.4.2 | 4/9 | 2275/2896 |  42.06% | 5,613,056/13,344,228 | 59m07s | 4.677 | — | — | — | —
02:41:58 | 4.4.2 | 4/9 | 2300/2896 |  42.16% | 5,625,856/13,344,228 | 59m00s | 4.619 | — | — | — | —
02:42:04 | 4.4.2 | 4/9 | 2325/2896 |  42.25% | 5,638,656/13,344,228 | 58m54s | 4.561 | — | — | — | —
02:42:10 | 4.4.2 | 4/9 | 2350/2896 |  42.35% | 5,651,456/13,344,228 | 58m48s | 4.608 | — | — | — | —
02:42:15 | 4.4.2 | 4/9 | 2375/2896 |  42.45% | 5,664,256/13,344,228 | 58m42s | 4.624 | — | — | — | —
02:42:21 | 4.4.2 | 4/9 | 2400/2896 |  42.54% | 5,677,056/13,344,228 | 58m36s | 5.062 | — | — | — | —
02:42:26 | 4.4.2 | 4/9 | 2425/2896 |  42.64% | 5,689,856/13,344,228 | 58m29s | 4.771 | — | — | — | —
02:42:32 | 4.4.2 | 4/9 | 2450/2896 |  42.73% | 5,702,656/13,344,228 | 58m23s | 4.567 | — | — | — | —
02:42:38 | 4.4.2 | 4/9 | 2475/2896 |  42.83% | 5,715,456/13,344,228 | 58m17s | 4.594 | — | — | — | —
02:42:43 | 4.4.2 | 4/9 | 2500/2896 |  42.93% | 5,728,256/13,344,228 | 58m11s | 4.707 | — | — | — | —
02:42:49 | 4.4.2 | 4/9 | 2525/2896 |  43.02% | 5,741,056/13,344,228 | 58m05s | 4.565 | — | — | — | —
02:42:55 | 4.4.2 | 4/9 | 2550/2896 |  43.12% | 5,753,856/13,344,228 | 57m59s | 4.953 | — | — | — | —
02:43:01 | 4.4.2 | 4/9 | 2575/2896 |  43.21% | 5,766,656/13,344,228 | 57m53s | 4.512 | — | — | — | —
02:43:06 | 4.4.2 | 4/9 | 2600/2896 |  43.31% | 5,779,456/13,344,228 | 57m47s | 4.522 | — | — | — | —
02:43:12 | 4.4.2 | 4/9 | 2625/2896 |  43.40% | 5,792,256/13,344,228 | 57m40s | 4.404 | — | — | — | —
02:43:17 | 4.4.2 | 4/9 | 2650/2896 |  43.50% | 5,805,056/13,344,228 | 57m34s | 4.904 | — | — | — | —
02:43:23 | 4.4.2 | 4/9 | 2675/2896 |  43.60% | 5,817,856/13,344,228 | 57m28s | 4.499 | — | — | — | —
02:43:29 | 4.4.2 | 4/9 | 2700/2896 |  43.69% | 5,830,656/13,344,228 | 57m22s | 4.442 | — | — | — | —
02:43:34 | 4.4.2 | 4/9 | 2725/2896 |  43.79% | 5,843,456/13,344,228 | 57m16s | 4.628 | — | — | — | —
02:43:40 | 4.4.2 | 4/9 | 2750/2896 |  43.88% | 5,856,256/13,344,228 | 57m10s | 4.607 | — | — | — | —
02:43:46 | 4.4.2 | 4/9 | 2775/2896 |  43.98% | 5,869,056/13,344,228 | 57m04s | 4.483 | — | — | — | —
02:43:51 | 4.4.2 | 4/9 | 2800/2896 |  44.08% | 5,881,856/13,344,228 | 56m57s | 4.745 | — | — | — | —
02:43:57 | 4.4.2 | 4/9 | 2825/2896 |  44.17% | 5,894,656/13,344,228 | 56m51s | 5.148 | — | — | — | —
02:44:03 | 4.4.2 | 4/9 | 2850/2896 |  44.27% | 5,907,456/13,344,228 | 56m45s | 4.783 | — | — | — | —
02:44:08 | 4.4.2 | 4/9 | 2875/2896 |  44.36% | 5,920,256/13,344,228 | 56m39s | 4.406 | — | — | — | —
02:44:13 | 4.4.2 | 4/9 | 2896/2896 |  44.44% | 5,931,008/13,344,228 | 56m34s | 4.703 | — | — | — | —
02:44:24 | validation | 4/9 | epoch-end |  44.44% | 5,930,768/13,344,228 | 56m48s | 4.634 |  56.41% |  46.30% |   9.44% | 1.469
02:44:24 | 4.4.2 | 5/9 | 1/2896 |  44.45% | 5,931,520/13,344,228 | 56m47s | 4.750 | — | — | — | —
02:44:30 | 4.4.2 | 5/9 | 25/2896 |  44.54% | 5,943,808/13,344,228 | 56m42s | 4.623 | — | — | — | —
02:44:35 | 4.4.2 | 5/9 | 50/2896 |  44.64% | 5,956,608/13,344,228 | 56m35s | 4.700 | — | — | — | —
02:44:41 | 4.4.2 | 5/9 | 75/2896 |  44.73% | 5,969,408/13,344,228 | 56m29s | 4.659 | — | — | — | —
02:44:47 | 4.4.2 | 5/9 | 100/2896 |  44.83% | 5,982,208/13,344,228 | 56m23s | 4.723 | — | — | — | —
02:44:52 | 4.4.2 | 5/9 | 125/2896 |  44.92% | 5,995,008/13,344,228 | 56m17s | 4.766 | — | — | — | —
02:44:58 | 4.4.2 | 5/9 | 150/2896 |  45.02% | 6,007,808/13,344,228 | 56m11s | 4.697 | — | — | — | —
02:45:04 | 4.4.2 | 5/9 | 175/2896 |  45.12% | 6,020,608/13,344,228 | 56m04s | 4.529 | — | — | — | —
02:45:09 | 4.4.2 | 5/9 | 200/2896 |  45.21% | 6,033,408/13,344,228 | 55m58s | 4.824 | — | — | — | —
02:45:15 | 4.4.2 | 5/9 | 225/2896 |  45.31% | 6,046,208/13,344,228 | 55m52s | 4.436 | — | — | — | —
02:45:21 | 4.4.2 | 5/9 | 250/2896 |  45.40% | 6,059,008/13,344,228 | 55m46s | 4.847 | — | — | — | —
02:45:26 | 4.4.2 | 5/9 | 275/2896 |  45.50% | 6,071,808/13,344,228 | 55m40s | 4.995 | — | — | — | —
02:45:32 | 4.4.2 | 5/9 | 300/2896 |  45.60% | 6,084,608/13,344,228 | 55m34s | 4.785 | — | — | — | —
02:45:38 | 4.4.2 | 5/9 | 325/2896 |  45.69% | 6,097,408/13,344,228 | 55m28s | 4.543 | — | — | — | —
02:45:43 | 4.4.2 | 5/9 | 350/2896 |  45.79% | 6,110,208/13,344,228 | 55m22s | 4.399 | — | — | — | —
02:45:49 | 4.4.2 | 5/9 | 375/2896 |  45.88% | 6,123,008/13,344,228 | 55m15s | 4.736 | — | — | — | —
02:45:55 | 4.4.2 | 5/9 | 400/2896 |  45.98% | 6,135,808/13,344,228 | 55m09s | 4.610 | — | — | — | —
02:46:00 | 4.4.2 | 5/9 | 425/2896 |  46.08% | 6,148,608/13,344,228 | 55m03s | 4.900 | — | — | — | —
02:46:06 | 4.4.2 | 5/9 | 450/2896 |  46.17% | 6,161,408/13,344,228 | 54m57s | 4.593 | — | — | — | —
02:46:12 | 4.4.2 | 5/9 | 475/2896 |  46.27% | 6,174,208/13,344,228 | 54m51s | 4.692 | — | — | — | —
02:46:17 | 4.4.2 | 5/9 | 500/2896 |  46.36% | 6,187,008/13,344,228 | 54m45s | 4.427 | — | — | — | —
02:46:23 | 4.4.2 | 5/9 | 525/2896 |  46.46% | 6,199,808/13,344,228 | 54m39s | 4.820 | — | — | — | —
02:46:29 | 4.4.2 | 5/9 | 550/2896 |  46.55% | 6,212,608/13,344,228 | 54m33s | 4.399 | — | — | — | —
02:46:34 | 4.4.2 | 5/9 | 575/2896 |  46.65% | 6,225,408/13,344,228 | 54m26s | 4.364 | — | — | — | —
02:46:40 | 4.4.2 | 5/9 | 600/2896 |  46.75% | 6,238,208/13,344,228 | 54m20s | 4.630 | — | — | — | —
02:46:46 | 4.4.2 | 5/9 | 625/2896 |  46.84% | 6,251,008/13,344,228 | 54m14s | 4.552 | — | — | — | —
02:46:51 | 4.4.2 | 5/9 | 650/2896 |  46.94% | 6,263,808/13,344,228 | 54m08s | 4.458 | — | — | — | —
02:46:57 | 4.4.2 | 5/9 | 675/2896 |  47.03% | 6,276,608/13,344,228 | 54m02s | 4.990 | — | — | — | —
02:47:02 | 4.4.2 | 5/9 | 700/2896 |  47.13% | 6,289,408/13,344,228 | 53m56s | 4.550 | — | — | — | —
02:47:08 | 4.4.2 | 5/9 | 725/2896 |  47.23% | 6,302,208/13,344,228 | 53m50s | 5.188 | — | — | — | —
02:47:14 | 4.4.2 | 5/9 | 750/2896 |  47.32% | 6,315,008/13,344,228 | 53m43s | 4.866 | — | — | — | —
02:47:19 | 4.4.2 | 5/9 | 775/2896 |  47.42% | 6,327,808/13,344,228 | 53m37s | 4.742 | — | — | — | —
02:47:25 | 4.4.2 | 5/9 | 800/2896 |  47.51% | 6,340,608/13,344,228 | 53m31s | 4.525 | — | — | — | —
02:47:31 | 4.4.2 | 5/9 | 825/2896 |  47.61% | 6,353,408/13,344,228 | 53m25s | 4.476 | — | — | — | —
02:47:36 | 4.4.2 | 5/9 | 850/2896 |  47.71% | 6,366,208/13,344,228 | 53m19s | 4.443 | — | — | — | —
02:47:42 | 4.4.2 | 5/9 | 875/2896 |  47.80% | 6,379,008/13,344,228 | 53m13s | 4.391 | — | — | — | —
02:47:48 | 4.4.2 | 5/9 | 900/2896 |  47.90% | 6,391,808/13,344,228 | 53m07s | 4.726 | — | — | — | —
02:47:53 | 4.4.2 | 5/9 | 925/2896 |  47.99% | 6,404,608/13,344,228 | 53m01s | 4.439 | — | — | — | —
02:47:59 | 4.4.2 | 5/9 | 950/2896 |  48.09% | 6,417,408/13,344,228 | 52m55s | 4.449 | — | — | — | —
02:48:05 | 4.4.2 | 5/9 | 975/2896 |  48.19% | 6,430,208/13,344,228 | 52m49s | 4.795 | — | — | — | —
02:48:10 | 4.4.2 | 5/9 | 1000/2896 |  48.28% | 6,443,008/13,344,228 | 52m42s | 4.761 | — | — | — | —
02:48:16 | 4.4.2 | 5/9 | 1025/2896 |  48.38% | 6,455,808/13,344,228 | 52m36s | 4.725 | — | — | — | —
02:48:22 | 4.4.2 | 5/9 | 1050/2896 |  48.47% | 6,468,608/13,344,228 | 52m30s | 4.905 | — | — | — | —
02:48:27 | 4.4.2 | 5/9 | 1075/2896 |  48.57% | 6,481,408/13,344,228 | 52m24s | 4.845 | — | — | — | —
02:48:33 | 4.4.2 | 5/9 | 1100/2896 |  48.66% | 6,494,208/13,344,228 | 52m18s | 4.706 | — | — | — | —
02:48:38 | 4.4.2 | 5/9 | 1125/2896 |  48.76% | 6,507,008/13,344,228 | 52m12s | 4.432 | — | — | — | —
02:48:44 | 4.4.2 | 5/9 | 1150/2896 |  48.86% | 6,519,808/13,344,228 | 52m06s | 4.946 | — | — | — | —
02:48:50 | 4.4.2 | 5/9 | 1175/2896 |  48.95% | 6,532,608/13,344,228 | 52m00s | 4.769 | — | — | — | —
02:48:55 | 4.4.2 | 5/9 | 1200/2896 |  49.05% | 6,545,408/13,344,228 | 51m54s | 4.412 | — | — | — | —
02:49:01 | 4.4.2 | 5/9 | 1225/2896 |  49.14% | 6,558,208/13,344,228 | 51m48s | 4.437 | — | — | — | —
02:49:07 | 4.4.2 | 5/9 | 1250/2896 |  49.24% | 6,571,008/13,344,228 | 51m41s | 4.833 | — | — | — | —
02:49:12 | 4.4.2 | 5/9 | 1275/2896 |  49.34% | 6,583,808/13,344,228 | 51m35s | 4.673 | — | — | — | —
02:49:18 | 4.4.2 | 5/9 | 1300/2896 |  49.43% | 6,596,608/13,344,228 | 51m29s | 4.452 | — | — | — | —
02:49:24 | 4.4.2 | 5/9 | 1325/2896 |  49.53% | 6,609,408/13,344,228 | 51m23s | 4.857 | — | — | — | —
02:49:29 | 4.4.2 | 5/9 | 1350/2896 |  49.62% | 6,622,208/13,344,228 | 51m17s | 4.485 | — | — | — | —
02:49:35 | 4.4.2 | 5/9 | 1375/2896 |  49.72% | 6,635,008/13,344,228 | 51m11s | 4.949 | — | — | — | —
02:49:41 | 4.4.2 | 5/9 | 1400/2896 |  49.82% | 6,647,808/13,344,228 | 51m05s | 4.557 | — | — | — | —
02:49:46 | 4.4.2 | 5/9 | 1425/2896 |  49.91% | 6,660,608/13,344,228 | 50m59s | 4.649 | — | — | — | —
02:49:52 | 4.4.2 | 5/9 | 1450/2896 |  50.01% | 6,673,408/13,344,228 | 50m53s | 4.840 | — | — | — | —
02:49:58 | 4.4.2 | 5/9 | 1475/2896 |  50.10% | 6,686,208/13,344,228 | 50m47s | 4.722 | — | — | — | —
02:50:03 | 4.4.2 | 5/9 | 1500/2896 |  50.20% | 6,699,008/13,344,228 | 50m41s | 4.596 | — | — | — | —
02:50:09 | 4.4.2 | 5/9 | 1525/2896 |  50.30% | 6,711,808/13,344,228 | 50m35s | 4.506 | — | — | — | —
02:50:15 | 4.4.2 | 5/9 | 1550/2896 |  50.39% | 6,724,608/13,344,228 | 50m29s | 4.314 | — | — | — | —
02:50:20 | 4.4.2 | 5/9 | 1575/2896 |  50.49% | 6,737,408/13,344,228 | 50m23s | 4.453 | — | — | — | —
02:50:26 | 4.4.2 | 5/9 | 1600/2896 |  50.58% | 6,750,208/13,344,228 | 50m16s | 4.801 | — | — | — | —
02:50:31 | 4.4.2 | 5/9 | 1625/2896 |  50.68% | 6,763,008/13,344,228 | 50m10s | 4.791 | — | — | — | —
02:50:37 | 4.4.2 | 5/9 | 1650/2896 |  50.78% | 6,775,808/13,344,228 | 50m04s | 4.609 | — | — | — | —
02:50:43 | 4.4.2 | 5/9 | 1675/2896 |  50.87% | 6,788,608/13,344,228 | 49m58s | 4.520 | — | — | — | —
02:50:48 | 4.4.2 | 5/9 | 1700/2896 |  50.97% | 6,801,408/13,344,228 | 49m52s | 4.765 | — | — | — | —
02:50:54 | 4.4.2 | 5/9 | 1725/2896 |  51.06% | 6,814,208/13,344,228 | 49m46s | 4.560 | — | — | — | —
02:51:00 | 4.4.2 | 5/9 | 1750/2896 |  51.16% | 6,827,008/13,344,228 | 49m40s | 4.718 | — | — | — | —
02:51:05 | 4.4.2 | 5/9 | 1775/2896 |  51.25% | 6,839,808/13,344,228 | 49m34s | 4.823 | — | — | — | —
02:51:11 | 4.4.2 | 5/9 | 1800/2896 |  51.35% | 6,852,608/13,344,228 | 49m28s | 4.542 | — | — | — | —
02:51:17 | 4.4.2 | 5/9 | 1825/2896 |  51.45% | 6,865,408/13,344,228 | 49m22s | 4.681 | — | — | — | —
02:51:22 | 4.4.2 | 5/9 | 1850/2896 |  51.54% | 6,878,208/13,344,228 | 49m16s | 4.551 | — | — | — | —
02:51:28 | 4.4.2 | 5/9 | 1875/2896 |  51.64% | 6,891,008/13,344,228 | 49m10s | 4.641 | — | — | — | —
02:51:34 | 4.4.2 | 5/9 | 1900/2896 |  51.73% | 6,903,808/13,344,228 | 49m04s | 4.640 | — | — | — | —
02:51:39 | 4.4.2 | 5/9 | 1925/2896 |  51.83% | 6,916,608/13,344,228 | 48m58s | 4.399 | — | — | — | —
02:51:45 | 4.4.2 | 5/9 | 1950/2896 |  51.93% | 6,929,408/13,344,228 | 48m52s | 4.817 | — | — | — | —
02:51:51 | 4.4.2 | 5/9 | 1975/2896 |  52.02% | 6,942,208/13,344,228 | 48m46s | 4.615 | — | — | — | —
02:51:56 | 4.4.2 | 5/9 | 2000/2896 |  52.12% | 6,955,008/13,344,228 | 48m40s | 4.721 | — | — | — | —
02:52:02 | 4.4.2 | 5/9 | 2025/2896 |  52.21% | 6,967,808/13,344,228 | 48m34s | 4.577 | — | — | — | —
02:52:08 | 4.4.2 | 5/9 | 2050/2896 |  52.31% | 6,980,608/13,344,228 | 48m28s | 4.611 | — | — | — | —
02:52:13 | 4.4.2 | 5/9 | 2075/2896 |  52.41% | 6,993,408/13,344,228 | 48m22s | 4.349 | — | — | — | —
02:52:19 | 4.4.2 | 5/9 | 2100/2896 |  52.50% | 7,006,208/13,344,228 | 48m16s | 4.852 | — | — | — | —
02:52:24 | 4.4.2 | 5/9 | 2125/2896 |  52.60% | 7,019,008/13,344,228 | 48m10s | 4.561 | — | — | — | —
02:52:30 | 4.4.2 | 5/9 | 2150/2896 |  52.69% | 7,031,808/13,344,228 | 48m04s | 4.687 | — | — | — | —
02:52:36 | 4.4.2 | 5/9 | 2175/2896 |  52.79% | 7,044,608/13,344,228 | 47m58s | 4.541 | — | — | — | —
02:52:42 | 4.4.2 | 5/9 | 2200/2896 |  52.89% | 7,057,408/13,344,228 | 47m52s | 4.625 | — | — | — | —
02:52:47 | 4.4.2 | 5/9 | 2225/2896 |  52.98% | 7,070,208/13,344,228 | 47m46s | 4.506 | — | — | — | —
02:52:53 | 4.4.2 | 5/9 | 2250/2896 |  53.08% | 7,083,008/13,344,228 | 47m40s | 4.913 | — | — | — | —
02:52:59 | 4.4.2 | 5/9 | 2275/2896 |  53.17% | 7,095,808/13,344,228 | 47m34s | 4.675 | — | — | — | —
02:53:04 | 4.4.2 | 5/9 | 2300/2896 |  53.27% | 7,108,608/13,344,228 | 47m28s | 4.650 | — | — | — | —
02:53:10 | 4.4.2 | 5/9 | 2325/2896 |  53.36% | 7,121,408/13,344,228 | 47m22s | 4.371 | — | — | — | —
02:53:15 | 4.4.2 | 5/9 | 2350/2896 |  53.46% | 7,134,208/13,344,228 | 47m15s | 4.524 | — | — | — | —
02:53:21 | 4.4.2 | 5/9 | 2375/2896 |  53.56% | 7,147,008/13,344,228 | 47m09s | 4.223 | — | — | — | —
02:53:27 | 4.4.2 | 5/9 | 2400/2896 |  53.65% | 7,159,808/13,344,228 | 47m03s | 4.657 | — | — | — | —
02:53:32 | 4.4.2 | 5/9 | 2425/2896 |  53.75% | 7,172,608/13,344,228 | 46m57s | 4.502 | — | — | — | —
02:53:38 | 4.4.2 | 5/9 | 2450/2896 |  53.84% | 7,185,408/13,344,228 | 46m51s | 4.686 | — | — | — | —
02:53:44 | 4.4.2 | 5/9 | 2475/2896 |  53.94% | 7,198,208/13,344,228 | 46m45s | 4.555 | — | — | — | —
02:53:49 | 4.4.2 | 5/9 | 2500/2896 |  54.04% | 7,211,008/13,344,228 | 46m39s | 4.474 | — | — | — | —
02:53:55 | 4.4.2 | 5/9 | 2525/2896 |  54.13% | 7,223,808/13,344,228 | 46m33s | 4.549 | — | — | — | —
02:54:01 | 4.4.2 | 5/9 | 2550/2896 |  54.23% | 7,236,608/13,344,228 | 46m28s | 4.369 | — | — | — | —
02:54:06 | 4.4.2 | 5/9 | 2575/2896 |  54.32% | 7,249,408/13,344,228 | 46m22s | 4.592 | — | — | — | —
02:54:12 | 4.4.2 | 5/9 | 2600/2896 |  54.42% | 7,262,208/13,344,228 | 46m16s | 4.883 | — | — | — | —
02:54:18 | 4.4.2 | 5/9 | 2625/2896 |  54.52% | 7,275,008/13,344,228 | 46m10s | 4.270 | — | — | — | —
02:54:23 | 4.4.2 | 5/9 | 2650/2896 |  54.61% | 7,287,808/13,344,228 | 46m04s | 4.648 | — | — | — | —
02:54:29 | 4.4.2 | 5/9 | 2675/2896 |  54.71% | 7,300,608/13,344,228 | 45m58s | 4.661 | — | — | — | —
02:54:35 | 4.4.2 | 5/9 | 2700/2896 |  54.80% | 7,313,408/13,344,228 | 45m52s | 4.335 | — | — | — | —
02:54:40 | 4.4.2 | 5/9 | 2725/2896 |  54.90% | 7,326,208/13,344,228 | 45m46s | 4.496 | — | — | — | —
02:54:46 | 4.4.2 | 5/9 | 2750/2896 |  55.00% | 7,339,008/13,344,228 | 45m40s | 4.482 | — | — | — | —
02:54:52 | 4.4.2 | 5/9 | 2775/2896 |  55.09% | 7,351,808/13,344,228 | 45m34s | 4.255 | — | — | — | —
02:54:57 | 4.4.2 | 5/9 | 2800/2896 |  55.19% | 7,364,608/13,344,228 | 45m28s | 4.604 | — | — | — | —
02:55:03 | 4.4.2 | 5/9 | 2825/2896 |  55.28% | 7,377,408/13,344,228 | 45m22s | 4.530 | — | — | — | —
02:55:08 | 4.4.2 | 5/9 | 2850/2896 |  55.38% | 7,390,208/13,344,228 | 45m16s | 4.862 | — | — | — | —
02:55:14 | 4.4.2 | 5/9 | 2875/2896 |  55.47% | 7,403,008/13,344,228 | 45m10s | 4.422 | — | — | — | —
02:55:19 | 4.4.2 | 5/9 | 2896/2896 |  55.56% | 7,413,760/13,344,228 | 45m05s | 4.855 | — | — | — | —
02:55:30 | validation | 5/9 | epoch-end |  55.56% | 7,413,460/13,344,228 | 45m13s | 4.619 |  56.49% |  45.98% |   9.38% | 1.468
02:55:30 | 4.4.2 | 6/9 | 1/2896 |  55.56% | 7,414,272/13,344,228 | 45m13s | 4.301 | — | — | — | —
02:55:35 | 4.4.2 | 6/9 | 25/2896 |  55.65% | 7,426,560/13,344,228 | 45m07s | 4.652 | — | — | — | —
02:55:41 | 4.4.2 | 6/9 | 50/2896 |  55.75% | 7,439,360/13,344,228 | 45m01s | 4.880 | — | — | — | —
02:55:47 | 4.4.2 | 6/9 | 75/2896 |  55.84% | 7,452,160/13,344,228 | 44m55s | 5.127 | — | — | — | —
02:55:52 | 4.4.2 | 6/9 | 100/2896 |  55.94% | 7,464,960/13,344,228 | 44m49s | 4.637 | — | — | — | —
02:55:58 | 4.4.2 | 6/9 | 125/2896 |  56.04% | 7,477,760/13,344,228 | 44m43s | 4.954 | — | — | — | —
02:56:04 | 4.4.2 | 6/9 | 150/2896 |  56.13% | 7,490,560/13,344,228 | 44m37s | 4.581 | — | — | — | —
02:56:09 | 4.4.2 | 6/9 | 175/2896 |  56.23% | 7,503,360/13,344,228 | 44m31s | 4.619 | — | — | — | —
02:56:15 | 4.4.2 | 6/9 | 200/2896 |  56.32% | 7,516,160/13,344,228 | 44m25s | 4.438 | — | — | — | —
02:56:21 | 4.4.2 | 6/9 | 225/2896 |  56.42% | 7,528,960/13,344,228 | 44m19s | 4.838 | — | — | — | —
02:56:27 | 4.4.2 | 6/9 | 250/2896 |  56.51% | 7,541,760/13,344,228 | 44m13s | 4.228 | — | — | — | —
02:56:32 | 4.4.2 | 6/9 | 275/2896 |  56.61% | 7,554,560/13,344,228 | 44m07s | 4.714 | — | — | — | —
02:56:38 | 4.4.2 | 6/9 | 300/2896 |  56.71% | 7,567,360/13,344,228 | 44m01s | 4.554 | — | — | — | —
02:56:43 | 4.4.2 | 6/9 | 325/2896 |  56.80% | 7,580,160/13,344,228 | 43m55s | 4.598 | — | — | — | —
02:56:49 | 4.4.2 | 6/9 | 350/2896 |  56.90% | 7,592,960/13,344,228 | 43m49s | 4.700 | — | — | — | —
02:56:54 | 4.4.2 | 6/9 | 375/2896 |  56.99% | 7,605,760/13,344,228 | 43m43s | 4.660 | — | — | — | —
02:57:00 | 4.4.2 | 6/9 | 400/2896 |  57.09% | 7,618,560/13,344,228 | 43m37s | 4.550 | — | — | — | —
02:57:06 | 4.4.2 | 6/9 | 425/2896 |  57.19% | 7,631,360/13,344,228 | 43m31s | 4.355 | — | — | — | —
02:57:11 | 4.4.2 | 6/9 | 450/2896 |  57.28% | 7,644,160/13,344,228 | 43m25s | 4.536 | — | — | — | —
02:57:17 | 4.4.2 | 6/9 | 475/2896 |  57.38% | 7,656,960/13,344,228 | 43m19s | 4.762 | — | — | — | —
