time | phase | epoch | batch | work | done | ETA | loss | card@1 | zone | tile | timing
08:44:00 | 4.3 | 8/10 | 2225/4369 |  75.09% | 16,797,696/22,368,840 | 46m35s | 2.886 | — | — | — | —
08:44:07 | 4.3 | 8/10 | 2250/4369 |  75.15% | 16,810,496/22,368,840 | 46m29s | 2.846 | — | — | — | —
08:44:14 | 4.3 | 8/10 | 2275/4369 |  75.21% | 16,823,296/22,368,840 | 46m22s | 2.806 | — | — | — | —
08:44:20 | 4.3 | 8/10 | 2300/4369 |  75.26% | 16,836,096/22,368,840 | 46m16s | 2.830 | — | — | — | —
08:44:26 | 4.3 | 8/10 | 2325/4369 |  75.32% | 16,848,896/22,368,840 | 46m09s | 2.813 | — | — | — | —
08:44:32 | 4.3 | 8/10 | 2350/4369 |  75.38% | 16,861,696/22,368,840 | 46m03s | 2.807 | — | — | — | —
08:44:38 | 4.3 | 8/10 | 2375/4369 |  75.44% | 16,874,496/22,368,840 | 45m56s | 2.843 | — | — | — | —
08:44:45 | 4.3 | 8/10 | 2400/4369 |  75.49% | 16,887,296/22,368,840 | 45m50s | 2.978 | — | — | — | —
08:44:51 | 4.3 | 8/10 | 2425/4369 |  75.55% | 16,900,096/22,368,840 | 45m43s | 2.840 | — | — | — | —
08:44:57 | 4.3 | 8/10 | 2450/4369 |  75.61% | 16,912,896/22,368,840 | 45m37s | 2.840 | — | — | — | —
08:45:04 | 4.3 | 8/10 | 2475/4369 |  75.66% | 16,925,696/22,368,840 | 45m31s | 2.925 | — | — | — | —
08:45:10 | 4.3 | 8/10 | 2500/4369 |  75.72% | 16,938,496/22,368,840 | 45m24s | 2.848 | — | — | — | —
08:45:17 | 4.3 | 8/10 | 2525/4369 |  75.78% | 16,951,296/22,368,840 | 45m18s | 2.799 | — | — | — | —
08:45:23 | 4.3 | 8/10 | 2550/4369 |  75.84% | 16,964,096/22,368,840 | 45m11s | 2.882 | — | — | — | —
08:45:29 | 4.3 | 8/10 | 2575/4369 |  75.89% | 16,976,896/22,368,840 | 45m05s | 2.786 | — | — | — | —
08:45:36 | 4.3 | 8/10 | 2600/4369 |  75.95% | 16,989,696/22,368,840 | 44m58s | 2.849 | — | — | — | —
08:45:42 | 4.3 | 8/10 | 2625/4369 |  76.01% | 17,002,496/22,368,840 | 44m52s | 2.800 | — | — | — | —
08:45:49 | 4.3 | 8/10 | 2650/4369 |  76.07% | 17,015,296/22,368,840 | 44m46s | 2.829 | — | — | — | —
08:45:55 | 4.3 | 8/10 | 2675/4369 |  76.12% | 17,028,096/22,368,840 | 44m39s | 2.777 | — | — | — | —
08:46:01 | 4.3 | 8/10 | 2700/4369 |  76.18% | 17,040,896/22,368,840 | 44m33s | 2.736 | — | — | — | —
08:46:08 | 4.3 | 8/10 | 2725/4369 |  76.24% | 17,053,696/22,368,840 | 44m26s | 2.777 | — | — | — | —
08:46:14 | 4.3 | 8/10 | 2750/4369 |  76.29% | 17,066,496/22,368,840 | 44m20s | 2.817 | — | — | — | —
08:46:20 | 4.3 | 8/10 | 2775/4369 |  76.35% | 17,079,296/22,368,840 | 44m13s | 2.870 | — | — | — | —
08:46:27 | 4.3 | 8/10 | 2800/4369 |  76.41% | 17,092,096/22,368,840 | 44m07s | 2.791 | — | — | — | —
08:46:33 | 4.3 | 8/10 | 2825/4369 |  76.47% | 17,104,896/22,368,840 | 44m00s | 2.865 | — | — | — | —
08:46:39 | 4.3 | 8/10 | 2850/4369 |  76.52% | 17,117,696/22,368,840 | 43m54s | 2.828 | — | — | — | —
08:46:46 | 4.3 | 8/10 | 2875/4369 |  76.58% | 17,130,496/22,368,840 | 43m48s | 2.770 | — | — | — | —
08:46:52 | 4.3 | 8/10 | 2900/4369 |  76.64% | 17,143,296/22,368,840 | 43m41s | 2.780 | — | — | — | —
08:46:58 | 4.3 | 8/10 | 2925/4369 |  76.69% | 17,156,096/22,368,840 | 43m35s | 2.861 | — | — | — | —
08:47:05 | 4.3 | 8/10 | 2950/4369 |  76.75% | 17,168,896/22,368,840 | 43m28s | 2.769 | — | — | — | —
08:47:11 | 4.3 | 8/10 | 2975/4369 |  76.81% | 17,181,696/22,368,840 | 43m22s | 2.814 | — | — | — | —
08:47:18 | 4.3 | 8/10 | 3000/4369 |  76.87% | 17,194,496/22,368,840 | 43m15s | 2.817 | — | — | — | —
08:47:24 | 4.3 | 8/10 | 3025/4369 |  76.92% | 17,207,296/22,368,840 | 43m09s | 2.737 | — | — | — | —
08:47:30 | 4.3 | 8/10 | 3050/4369 |  76.98% | 17,220,096/22,368,840 | 43m03s | 2.806 | — | — | — | —
08:47:36 | 4.3 | 8/10 | 3075/4369 |  77.04% | 17,232,896/22,368,840 | 42m56s | 2.767 | — | — | — | —
08:47:43 | 4.3 | 8/10 | 3100/4369 |  77.10% | 17,245,696/22,368,840 | 42m50s | 2.814 | — | — | — | —
08:47:49 | 4.3 | 8/10 | 3125/4369 |  77.15% | 17,258,496/22,368,840 | 42m43s | 2.957 | — | — | — | —
08:47:55 | 4.3 | 8/10 | 3150/4369 |  77.21% | 17,271,296/22,368,840 | 42m37s | 2.880 | — | — | — | —
08:48:02 | 4.3 | 8/10 | 3175/4369 |  77.27% | 17,284,096/22,368,840 | 42m30s | 2.730 | — | — | — | —
08:48:08 | 4.3 | 8/10 | 3200/4369 |  77.32% | 17,296,896/22,368,840 | 42m24s | 2.791 | — | — | — | —
08:48:14 | 4.3 | 8/10 | 3225/4369 |  77.38% | 17,309,696/22,368,840 | 42m17s | 2.921 | — | — | — | —
08:48:21 | 4.3 | 8/10 | 3250/4369 |  77.44% | 17,322,496/22,368,840 | 42m11s | 2.783 | — | — | — | —
08:48:28 | 4.3 | 8/10 | 3275/4369 |  77.50% | 17,335,296/22,368,840 | 42m05s | 2.806 | — | — | — | —
08:48:34 | 4.3 | 8/10 | 3300/4369 |  77.55% | 17,348,096/22,368,840 | 41m58s | 2.833 | — | — | — | —
08:48:40 | 4.3 | 8/10 | 3325/4369 |  77.61% | 17,360,896/22,368,840 | 41m52s | 2.826 | — | — | — | —
08:48:47 | 4.3 | 8/10 | 3350/4369 |  77.67% | 17,373,696/22,368,840 | 41m45s | 2.896 | — | — | — | —
08:48:53 | 4.3 | 8/10 | 3375/4369 |  77.72% | 17,386,496/22,368,840 | 41m39s | 2.765 | — | — | — | —
08:48:59 | 4.3 | 8/10 | 3400/4369 |  77.78% | 17,399,296/22,368,840 | 41m32s | 2.835 | — | — | — | —
08:49:06 | 4.3 | 8/10 | 3425/4369 |  77.84% | 17,412,096/22,368,840 | 41m26s | 2.928 | — | — | — | —
08:49:12 | 4.3 | 8/10 | 3450/4369 |  77.90% | 17,424,896/22,368,840 | 41m20s | 2.855 | — | — | — | —
08:49:18 | 4.3 | 8/10 | 3475/4369 |  77.95% | 17,437,696/22,368,840 | 41m13s | 2.864 | — | — | — | —
08:49:24 | 4.3 | 8/10 | 3500/4369 |  78.01% | 17,450,496/22,368,840 | 41m07s | 2.842 | — | — | — | —
08:49:31 | 4.3 | 8/10 | 3525/4369 |  78.07% | 17,463,296/22,368,840 | 41m00s | 2.762 | — | — | — | —
08:49:38 | 4.3 | 8/10 | 3550/4369 |  78.13% | 17,476,096/22,368,840 | 40m54s | 2.875 | — | — | — | —
08:49:44 | 4.3 | 8/10 | 3575/4369 |  78.18% | 17,488,896/22,368,840 | 40m47s | 2.836 | — | — | — | —
08:49:50 | 4.3 | 8/10 | 3600/4369 |  78.24% | 17,501,696/22,368,840 | 40m41s | 2.848 | — | — | — | —
08:49:56 | 4.3 | 8/10 | 3625/4369 |  78.30% | 17,514,496/22,368,840 | 40m34s | 2.852 | — | — | — | —
08:50:03 | 4.3 | 8/10 | 3650/4369 |  78.35% | 17,527,296/22,368,840 | 40m28s | 2.875 | — | — | — | —
08:50:09 | 4.3 | 8/10 | 3675/4369 |  78.41% | 17,540,096/22,368,840 | 40m22s | 2.910 | — | — | — | —
08:50:16 | 4.3 | 8/10 | 3700/4369 |  78.47% | 17,552,896/22,368,840 | 40m15s | 3.089 | — | — | — | —
08:50:22 | 4.3 | 8/10 | 3725/4369 |  78.53% | 17,565,696/22,368,840 | 40m09s | 2.715 | — | — | — | —
08:50:28 | 4.3 | 8/10 | 3750/4369 |  78.58% | 17,578,496/22,368,840 | 40m02s | 2.736 | — | — | — | —
08:50:34 | 4.3 | 8/10 | 3775/4369 |  78.64% | 17,591,296/22,368,840 | 39m56s | 2.880 | — | — | — | —
08:50:41 | 4.3 | 8/10 | 3800/4369 |  78.70% | 17,604,096/22,368,840 | 39m49s | 2.842 | — | — | — | —
08:50:47 | 4.3 | 8/10 | 3825/4369 |  78.75% | 17,616,896/22,368,840 | 39m43s | 2.812 | — | — | — | —
08:50:54 | 4.3 | 8/10 | 3850/4369 |  78.81% | 17,629,696/22,368,840 | 39m37s | 2.858 | — | — | — | —
08:51:00 | 4.3 | 8/10 | 3875/4369 |  78.87% | 17,642,496/22,368,840 | 39m30s | 2.798 | — | — | — | —
08:51:06 | 4.3 | 8/10 | 3900/4369 |  78.93% | 17,655,296/22,368,840 | 39m24s | 2.783 | — | — | — | —
08:51:12 | 4.3 | 8/10 | 3925/4369 |  78.98% | 17,668,096/22,368,840 | 39m17s | 2.744 | — | — | — | —
08:51:19 | 4.3 | 8/10 | 3950/4369 |  79.04% | 17,680,896/22,368,840 | 39m11s | 2.850 | — | — | — | —
08:51:25 | 4.3 | 8/10 | 3975/4369 |  79.10% | 17,693,696/22,368,840 | 39m04s | 2.963 | — | — | — | —
08:51:32 | 4.3 | 8/10 | 4000/4369 |  79.16% | 17,706,496/22,368,840 | 38m58s | 2.864 | — | — | — | —
08:51:39 | 4.3 | 8/10 | 4025/4369 |  79.21% | 17,719,296/22,368,840 | 38m52s | 2.740 | — | — | — | —
08:51:45 | 4.3 | 8/10 | 4050/4369 |  79.27% | 17,732,096/22,368,840 | 38m45s | 2.810 | — | — | — | —
08:51:51 | 4.3 | 8/10 | 4075/4369 |  79.33% | 17,744,896/22,368,840 | 38m39s | 2.870 | — | — | — | —
08:51:57 | 4.3 | 8/10 | 4100/4369 |  79.38% | 17,757,696/22,368,840 | 38m32s | 2.967 | — | — | — | —
08:52:03 | 4.3 | 8/10 | 4125/4369 |  79.44% | 17,770,496/22,368,840 | 38m26s | 2.919 | — | — | — | —
08:52:11 | 4.3 | 8/10 | 4150/4369 |  79.50% | 17,783,296/22,368,840 | 38m19s | 2.797 | — | — | — | —
08:52:17 | 4.3 | 8/10 | 4175/4369 |  79.56% | 17,796,096/22,368,840 | 38m13s | 2.844 | — | — | — | —
08:52:23 | 4.3 | 8/10 | 4200/4369 |  79.61% | 17,808,896/22,368,840 | 38m06s | 2.713 | — | — | — | —
08:52:29 | 4.3 | 8/10 | 4225/4369 |  79.67% | 17,821,696/22,368,840 | 38m00s | 2.668 | — | — | — | —
08:52:35 | 4.3 | 8/10 | 4250/4369 |  79.73% | 17,834,496/22,368,840 | 37m54s | 2.809 | — | — | — | —
08:52:42 | 4.3 | 8/10 | 4275/4369 |  79.78% | 17,847,296/22,368,840 | 37m47s | 2.834 | — | — | — | —
08:52:49 | 4.3 | 8/10 | 4300/4369 |  79.84% | 17,860,096/22,368,840 | 37m41s | 2.853 | — | — | — | —
08:52:55 | 4.3 | 8/10 | 4325/4369 |  79.90% | 17,872,896/22,368,840 | 37m34s | 2.701 | — | — | — | —
08:53:01 | 4.3 | 8/10 | 4350/4369 |  79.96% | 17,885,696/22,368,840 | 37m28s | 2.834 | — | — | — | —
08:53:06 | 4.3 | 8/10 | 4369/4369 |  80.00% | 17,895,424/22,368,840 | 37m23s | 2.758 | — | — | — | —
08:53:16 | validation | 8/10 | epoch-end |  80.00% | 17,895,072/22,368,840 | 37m26s | 2.831 |  55.52% |  44.77% |   5.82% | 1.501
08:53:17 | 4.3 | 9/10 | 1/4369 |  80.00% | 17,895,936/22,368,840 | 37m25s | 2.828 | — | — | — | —
08:53:23 | 4.3 | 9/10 | 25/4369 |  80.06% | 17,908,224/22,368,840 | 37m19s | 2.841 | — | — | — | —
08:53:30 | 4.3 | 9/10 | 50/4369 |  80.11% | 17,921,024/22,368,840 | 37m13s | 2.838 | — | — | — | —
08:53:36 | 4.3 | 9/10 | 75/4369 |  80.17% | 17,933,824/22,368,840 | 37m06s | 2.888 | — | — | — | —
08:53:42 | 4.3 | 9/10 | 100/4369 |  80.23% | 17,946,624/22,368,840 | 37m00s | 2.833 | — | — | — | —
08:53:48 | 4.3 | 9/10 | 125/4369 |  80.29% | 17,959,424/22,368,840 | 36m53s | 2.833 | — | — | — | —
08:53:55 | 4.3 | 9/10 | 150/4369 |  80.34% | 17,972,224/22,368,840 | 36m47s | 2.808 | — | — | — | —
08:54:02 | 4.3 | 9/10 | 175/4369 |  80.40% | 17,985,024/22,368,840 | 36m41s | 2.783 | — | — | — | —
08:54:08 | 4.3 | 9/10 | 200/4369 |  80.46% | 17,997,824/22,368,840 | 36m34s | 2.935 | — | — | — | —
08:54:14 | 4.3 | 9/10 | 225/4369 |  80.51% | 18,010,624/22,368,840 | 36m28s | 2.750 | — | — | — | —
08:54:20 | 4.3 | 9/10 | 250/4369 |  80.57% | 18,023,424/22,368,840 | 36m21s | 2.821 | — | — | — | —
08:54:27 | 4.3 | 9/10 | 275/4369 |  80.63% | 18,036,224/22,368,840 | 36m15s | 2.795 | — | — | — | —
08:54:34 | 4.3 | 9/10 | 300/4369 |  80.69% | 18,049,024/22,368,840 | 36m09s | 2.682 | — | — | — | —
08:54:41 | 4.3 | 9/10 | 325/4369 |  80.74% | 18,061,824/22,368,840 | 36m02s | 2.927 | — | — | — | —
08:54:47 | 4.3 | 9/10 | 350/4369 |  80.80% | 18,074,624/22,368,840 | 35m56s | 2.795 | — | — | — | —
08:54:53 | 4.3 | 9/10 | 375/4369 |  80.86% | 18,087,424/22,368,840 | 35m49s | 2.728 | — | — | — | —
08:54:59 | 4.3 | 9/10 | 400/4369 |  80.92% | 18,100,224/22,368,840 | 35m43s | 2.954 | — | — | — | —
08:55:05 | 4.3 | 9/10 | 425/4369 |  80.97% | 18,113,024/22,368,840 | 35m36s | 2.688 | — | — | — | —
08:55:12 | 4.3 | 9/10 | 450/4369 |  81.03% | 18,125,824/22,368,840 | 35m30s | 2.759 | — | — | — | —
08:55:19 | 4.3 | 9/10 | 475/4369 |  81.09% | 18,138,624/22,368,840 | 35m24s | 2.775 | — | — | — | —
08:55:25 | 4.3 | 9/10 | 500/4369 |  81.14% | 18,151,424/22,368,840 | 35m17s | 2.687 | — | — | — | —
08:55:31 | 4.3 | 9/10 | 525/4369 |  81.20% | 18,164,224/22,368,840 | 35m11s | 2.635 | — | — | — | —
08:55:37 | 4.3 | 9/10 | 550/4369 |  81.26% | 18,177,024/22,368,840 | 35m04s | 2.750 | — | — | — | —
08:55:44 | 4.3 | 9/10 | 575/4369 |  81.32% | 18,189,824/22,368,840 | 34m58s | 2.712 | — | — | — | —
08:55:51 | 4.3 | 9/10 | 600/4369 |  81.37% | 18,202,624/22,368,840 | 34m51s | 2.749 | — | — | — | —
08:55:57 | 4.3 | 9/10 | 625/4369 |  81.43% | 18,215,424/22,368,840 | 34m45s | 2.864 | — | — | — | —
08:56:03 | 4.3 | 9/10 | 650/4369 |  81.49% | 18,228,224/22,368,840 | 34m38s | 2.801 | — | — | — | —
08:56:09 | 4.3 | 9/10 | 675/4369 |  81.54% | 18,241,024/22,368,840 | 34m32s | 2.936 | — | — | — | —
08:56:16 | 4.3 | 9/10 | 700/4369 |  81.60% | 18,253,824/22,368,840 | 34m26s | 2.879 | — | — | — | —
08:56:23 | 4.3 | 9/10 | 725/4369 |  81.66% | 18,266,624/22,368,840 | 34m19s | 2.930 | — | — | — | —
08:56:29 | 4.3 | 9/10 | 750/4369 |  81.72% | 18,279,424/22,368,840 | 34m13s | 2.752 | — | — | — | —
08:56:35 | 4.3 | 9/10 | 775/4369 |  81.77% | 18,292,224/22,368,840 | 34m06s | 2.916 | — | — | — | —
08:56:41 | 4.3 | 9/10 | 800/4369 |  81.83% | 18,305,024/22,368,840 | 34m00s | 2.830 | — | — | — | —
08:56:48 | 4.3 | 9/10 | 825/4369 |  81.89% | 18,317,824/22,368,840 | 33m53s | 2.773 | — | — | — | —
08:56:55 | 4.3 | 9/10 | 850/4369 |  81.95% | 18,330,624/22,368,840 | 33m47s | 2.871 | — | — | — | —
08:57:01 | 4.3 | 9/10 | 875/4369 |  82.00% | 18,343,424/22,368,840 | 33m41s | 2.850 | — | — | — | —
08:57:07 | 4.3 | 9/10 | 900/4369 |  82.06% | 18,356,224/22,368,840 | 33m34s | 2.730 | — | — | — | —
08:57:14 | 4.3 | 9/10 | 925/4369 |  82.12% | 18,369,024/22,368,840 | 33m28s | 2.768 | — | — | — | —
08:57:20 | 4.3 | 9/10 | 950/4369 |  82.17% | 18,381,824/22,368,840 | 33m21s | 2.894 | — | — | — | —
08:57:27 | 4.3 | 9/10 | 975/4369 |  82.23% | 18,394,624/22,368,840 | 33m15s | 2.741 | — | — | — | —
08:57:33 | 4.3 | 9/10 | 1000/4369 |  82.29% | 18,407,424/22,368,840 | 33m09s | 2.825 | — | — | — | —
08:57:40 | 4.3 | 9/10 | 1025/4369 |  82.35% | 18,420,224/22,368,840 | 33m02s | 2.718 | — | — | — | —
08:57:46 | 4.3 | 9/10 | 1050/4369 |  82.40% | 18,433,024/22,368,840 | 32m56s | 2.840 | — | — | — | —
08:57:52 | 4.3 | 9/10 | 1075/4369 |  82.46% | 18,445,824/22,368,840 | 32m49s | 2.792 | — | — | — | —
08:57:59 | 4.3 | 9/10 | 1100/4369 |  82.52% | 18,458,624/22,368,840 | 32m43s | 2.836 | — | — | — | —
08:58:05 | 4.3 | 9/10 | 1125/4369 |  82.57% | 18,471,424/22,368,840 | 32m36s | 2.997 | — | — | — | —
08:58:12 | 4.3 | 9/10 | 1150/4369 |  82.63% | 18,484,224/22,368,840 | 32m30s | 2.705 | — | — | — | —
08:58:18 | 4.3 | 9/10 | 1175/4369 |  82.69% | 18,497,024/22,368,840 | 32m23s | 2.828 | — | — | — | —
08:58:24 | 4.3 | 9/10 | 1200/4369 |  82.75% | 18,509,824/22,368,840 | 32m17s | 2.753 | — | — | — | —
08:58:31 | 4.3 | 9/10 | 1225/4369 |  82.80% | 18,522,624/22,368,840 | 32m11s | 2.772 | — | — | — | —
08:58:38 | 4.3 | 9/10 | 1250/4369 |  82.86% | 18,535,424/22,368,840 | 32m04s | 2.782 | — | — | — | —
08:58:44 | 4.3 | 9/10 | 1275/4369 |  82.92% | 18,548,224/22,368,840 | 31m58s | 2.814 | — | — | — | —
08:58:50 | 4.3 | 9/10 | 1300/4369 |  82.98% | 18,561,024/22,368,840 | 31m51s | 2.940 | — | — | — | —
08:58:56 | 4.3 | 9/10 | 1325/4369 |  83.03% | 18,573,824/22,368,840 | 31m45s | 2.797 | — | — | — | —
08:59:03 | 4.3 | 9/10 | 1350/4369 |  83.09% | 18,586,624/22,368,840 | 31m38s | 2.897 | — | — | — | —
08:59:10 | 4.3 | 9/10 | 1375/4369 |  83.15% | 18,599,424/22,368,840 | 31m32s | 2.707 | — | — | — | —
08:59:16 | 4.3 | 9/10 | 1400/4369 |  83.20% | 18,612,224/22,368,840 | 31m26s | 2.649 | — | — | — | —
08:59:22 | 4.3 | 9/10 | 1425/4369 |  83.26% | 18,625,024/22,368,840 | 31m19s | 2.978 | — | — | — | —
08:59:29 | 4.3 | 9/10 | 1450/4369 |  83.32% | 18,637,824/22,368,840 | 31m13s | 2.895 | — | — | — | —
08:59:35 | 4.3 | 9/10 | 1475/4369 |  83.38% | 18,650,624/22,368,840 | 31m06s | 2.765 | — | — | — | —
08:59:42 | 4.3 | 9/10 | 1500/4369 |  83.43% | 18,663,424/22,368,840 | 31m00s | 2.829 | — | — | — | —
08:59:48 | 4.3 | 9/10 | 1525/4369 |  83.49% | 18,676,224/22,368,840 | 30m54s | 2.873 | — | — | — | —
08:59:55 | 4.3 | 9/10 | 1550/4369 |  83.55% | 18,689,024/22,368,840 | 30m47s | 2.813 | — | — | — | —
09:00:01 | 4.3 | 9/10 | 1575/4369 |  83.60% | 18,701,824/22,368,840 | 30m41s | 2.811 | — | — | — | —
09:00:07 | 4.3 | 9/10 | 1600/4369 |  83.66% | 18,714,624/22,368,840 | 30m34s | 2.905 | — | — | — | —
09:00:13 | 4.3 | 9/10 | 1625/4369 |  83.72% | 18,727,424/22,368,840 | 30m28s | 2.955 | — | — | — | —
09:00:20 | 4.3 | 9/10 | 1650/4369 |  83.78% | 18,740,224/22,368,840 | 30m21s | 2.833 | — | — | — | —
09:00:26 | 4.3 | 9/10 | 1675/4369 |  83.83% | 18,753,024/22,368,840 | 30m15s | 2.834 | — | — | — | —
09:00:33 | 4.3 | 9/10 | 1700/4369 |  83.89% | 18,765,824/22,368,840 | 30m08s | 2.789 | — | — | — | —
09:00:39 | 4.3 | 9/10 | 1725/4369 |  83.95% | 18,778,624/22,368,840 | 30m02s | 2.928 | — | — | — | —
09:00:46 | 4.3 | 9/10 | 1750/4369 |  84.01% | 18,791,424/22,368,840 | 29m56s | 2.803 | — | — | — | —
09:00:53 | 4.3 | 9/10 | 1775/4369 |  84.06% | 18,804,224/22,368,840 | 29m49s | 2.848 | — | — | — | —
09:00:59 | 4.3 | 9/10 | 1800/4369 |  84.12% | 18,817,024/22,368,840 | 29m43s | 2.855 | — | — | — | —
09:01:05 | 4.3 | 9/10 | 1825/4369 |  84.18% | 18,829,824/22,368,840 | 29m36s | 2.830 | — | — | — | —
09:01:12 | 4.3 | 9/10 | 1850/4369 |  84.23% | 18,842,624/22,368,840 | 29m30s | 2.754 | — | — | — | —
09:01:18 | 4.3 | 9/10 | 1875/4369 |  84.29% | 18,855,424/22,368,840 | 29m24s | 2.689 | — | — | — | —
09:01:25 | 4.3 | 9/10 | 1900/4369 |  84.35% | 18,868,224/22,368,840 | 29m17s | 2.838 | — | — | — | —
09:01:31 | 4.3 | 9/10 | 1925/4369 |  84.41% | 18,881,024/22,368,840 | 29m11s | 2.898 | — | — | — | —
09:01:37 | 4.3 | 9/10 | 1950/4369 |  84.46% | 18,893,824/22,368,840 | 29m04s | 2.857 | — | — | — | —
09:01:43 | 4.3 | 9/10 | 1975/4369 |  84.52% | 18,906,624/22,368,840 | 28m58s | 2.777 | — | — | — | —
09:01:49 | 4.3 | 9/10 | 2000/4369 |  84.58% | 18,919,424/22,368,840 | 28m51s | 2.784 | — | — | — | —
09:01:56 | 4.3 | 9/10 | 2025/4369 |  84.63% | 18,932,224/22,368,840 | 28m45s | 2.901 | — | — | — | —
09:02:02 | 4.3 | 9/10 | 2050/4369 |  84.69% | 18,945,024/22,368,840 | 28m38s | 2.748 | — | — | — | —
09:02:08 | 4.3 | 9/10 | 2075/4369 |  84.75% | 18,957,824/22,368,840 | 28m32s | 2.947 | — | — | — | —
09:02:14 | 4.3 | 9/10 | 2100/4369 |  84.81% | 18,970,624/22,368,840 | 28m25s | 2.757 | — | — | — | —
09:02:20 | 4.3 | 9/10 | 2125/4369 |  84.86% | 18,983,424/22,368,840 | 28m19s | 2.766 | — | — | — | —
09:02:27 | 4.3 | 9/10 | 2150/4369 |  84.92% | 18,996,224/22,368,840 | 28m13s | 2.903 | — | — | — | —
09:02:33 | 4.3 | 9/10 | 2175/4369 |  84.98% | 19,009,024/22,368,840 | 28m06s | 2.792 | — | — | — | —
09:02:39 | 4.3 | 9/10 | 2200/4369 |  85.04% | 19,021,824/22,368,840 | 28m00s | 2.852 | — | — | — | —
09:02:45 | 4.3 | 9/10 | 2225/4369 |  85.09% | 19,034,624/22,368,840 | 27m53s | 2.822 | — | — | — | —
09:02:51 | 4.3 | 9/10 | 2250/4369 |  85.15% | 19,047,424/22,368,840 | 27m47s | 2.808 | — | — | — | —
09:02:58 | 4.3 | 9/10 | 2275/4369 |  85.21% | 19,060,224/22,368,840 | 27m40s | 2.841 | — | — | — | —
09:03:04 | 4.3 | 9/10 | 2300/4369 |  85.26% | 19,073,024/22,368,840 | 27m34s | 2.722 | — | — | — | —
09:03:10 | 4.3 | 9/10 | 2325/4369 |  85.32% | 19,085,824/22,368,840 | 27m27s | 2.779 | — | — | — | —
09:03:17 | 4.3 | 9/10 | 2350/4369 |  85.38% | 19,098,624/22,368,840 | 27m21s | 2.696 | — | — | — | —
09:03:23 | 4.3 | 9/10 | 2375/4369 |  85.44% | 19,111,424/22,368,840 | 27m14s | 2.789 | — | — | — | —
09:03:29 | 4.3 | 9/10 | 2400/4369 |  85.49% | 19,124,224/22,368,840 | 27m08s | 2.890 | — | — | — | —
09:03:36 | 4.3 | 9/10 | 2425/4369 |  85.55% | 19,137,024/22,368,840 | 27m02s | 2.656 | — | — | — | —
09:03:42 | 4.3 | 9/10 | 2450/4369 |  85.61% | 19,149,824/22,368,840 | 26m55s | 2.772 | — | — | — | —
09:03:49 | 4.3 | 9/10 | 2475/4369 |  85.66% | 19,162,624/22,368,840 | 26m49s | 2.705 | — | — | — | —
09:03:55 | 4.3 | 9/10 | 2500/4369 |  85.72% | 19,175,424/22,368,840 | 26m42s | 2.832 | — | — | — | —
09:04:01 | 4.3 | 9/10 | 2525/4369 |  85.78% | 19,188,224/22,368,840 | 26m36s | 2.879 | — | — | — | —
09:04:08 | 4.3 | 9/10 | 2550/4369 |  85.84% | 19,201,024/22,368,840 | 26m29s | 2.834 | — | — | — | —
09:04:14 | 4.3 | 9/10 | 2575/4369 |  85.89% | 19,213,824/22,368,840 | 26m23s | 2.814 | — | — | — | —
09:04:20 | 4.3 | 9/10 | 2600/4369 |  85.95% | 19,226,624/22,368,840 | 26m17s | 2.855 | — | — | — | —
09:04:27 | 4.3 | 9/10 | 2625/4369 |  86.01% | 19,239,424/22,368,840 | 26m10s | 2.733 | — | — | — | —
09:04:33 | 4.3 | 9/10 | 2650/4369 |  86.07% | 19,252,224/22,368,840 | 26m04s | 2.819 | — | — | — | —
09:04:39 | 4.3 | 9/10 | 2675/4369 |  86.12% | 19,265,024/22,368,840 | 25m57s | 2.872 | — | — | — | —
09:04:46 | 4.3 | 9/10 | 2700/4369 |  86.18% | 19,277,824/22,368,840 | 25m51s | 2.873 | — | — | — | —
09:04:52 | 4.3 | 9/10 | 2725/4369 |  86.24% | 19,290,624/22,368,840 | 25m44s | 2.876 | — | — | — | —
09:04:58 | 4.3 | 9/10 | 2750/4369 |  86.29% | 19,303,424/22,368,840 | 25m38s | 2.740 | — | — | — | —
09:05:05 | 4.3 | 9/10 | 2775/4369 |  86.35% | 19,316,224/22,368,840 | 25m32s | 2.824 | — | — | — | —
09:05:11 | 4.3 | 9/10 | 2800/4369 |  86.41% | 19,329,024/22,368,840 | 25m25s | 2.879 | — | — | — | —
09:05:18 | 4.3 | 9/10 | 2825/4369 |  86.47% | 19,341,824/22,368,840 | 25m19s | 2.889 | — | — | — | —
09:05:24 | 4.3 | 9/10 | 2850/4369 |  86.52% | 19,354,624/22,368,840 | 25m12s | 2.834 | — | — | — | —
09:05:30 | 4.3 | 9/10 | 2875/4369 |  86.58% | 19,367,424/22,368,840 | 25m06s | 2.833 | — | — | — | —
09:05:36 | 4.3 | 9/10 | 2900/4369 |  86.64% | 19,380,224/22,368,840 | 24m59s | 2.726 | — | — | — | —
09:05:43 | 4.3 | 9/10 | 2925/4369 |  86.69% | 19,393,024/22,368,840 | 24m53s | 2.773 | — | — | — | —
09:05:50 | 4.3 | 9/10 | 2950/4369 |  86.75% | 19,405,824/22,368,840 | 24m47s | 2.711 | — | — | — | —
09:05:56 | 4.3 | 9/10 | 2975/4369 |  86.81% | 19,418,624/22,368,840 | 24m40s | 2.755 | — | — | — | —
